video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"N-4iFsBI7MU","Connaissez vous l'origine du marteau de Thor, Mjöllnir ?","2020-09-14T10:00:10Z","UCP46_MXP_WG_auH88FnfS1A","Nota Bene","27","20.18.09","nota bene|mythologie nordique|thor|mjollnir|odin|pouvoir|dieux nordiques|vikings|BD|ragnarok","324041","22170","219","716","https://i.ytimg.com/vi/N-4iFsBI7MU/default.jpg","False","False","Pour réserver ma nouvelle BD sur la mythologie nordique : https://amzn.to/2FhlWFoDe toutes les armes mythologiques, elle est sans doute la plus puissante… Elle permet de défendre notre monde de la colère des éléments et des forces du chaos primitif. Rien que ça ! Je parle bien entendu de Mjöllnir, le marteau des dieux, l’écraseur de géants.Rejoignez cette chaîne pour soutenir l'émission :https://www.youtube.com/channel/UCP46_MXP_WG_auH88FnfS1A/joinMontage par Dead Will : https://www.youtube.com/channel/UCtLkNuzB2_j2z7SFdvkiCwwSources en fin de description.Cette description contient des liens Amazon d'affiliation. En cliquant dessus, je suis susceptible de percevoir une commission sur vos achats.Vous pouvez acheter mes ouvrages en suivant les liens : - Les pires batailles de l'Histoire, Livre aux éditions Tallandier : https://amzn.to/2OyiY32- Nota Bene, Tome 1 petites histoires grands destins (BD aux éditions Soleil) : https://amzn.to/2CESyVh- Nota Bene, Tome 2 A la rescousse de l'Histoire (BD aux éditions Soleil) : https://amzn.to/2Bkbszu- Nota Bene, Tome 3 La mythologie Nordique (BD aux éditions Soleil) : https://amzn.to/2FhlWFoTwitch : twitch.tv/notabenemoviesFacebook : http://facebook.com/notabenemoviesTwitter : https://twitter.com/NotaBeneMoviesInstagram : https://www.instagram.com/notabenemoviesPour partager des moments musicaux ensemble:Plug.DJ : https://plug.dj/notabene/Mon PC AORUS par Instinct Gaming : https://bit.ly/AORUSFalconCrewPCMes  périphériques : Mon écran AORUS GIGABYTE G32QC : https://bit.ly/GIGABYTEG32QCMon siège AORUS AGC300 : https://bit.ly/AORUSAGC300Pour mes streams (et pour cet épisode), j'utilise le micro Blue Bird : http://bit.ly/NA_bluebirdPour en savoir plus :F. Wagner, “Un grand écrivain islandais du moyen âge : Snorri Sturluson et son œuvre”, in : Revue belge de philologie et d'histoire, tome 10, fasc. 4, 1931. pp. 1076-1085.https://www.persee.fr/doc/rbph_0035-0818_1931_num_10_4_6821F. G. Bergmann (trad.), Poèmes islandais, (Voluspa Vafthrudnismal, Lokasenna), tirés de l'Edda de Saemund, Paris, 1838.https://gallica.bnf.fr/ark:/12148/bpt6k56205971/f215.image.texteImage#G. Turville-Petre, Myth and Religion of the North: The Religion of Ancient Scandinavia. London: Weidfeld and Nicoson, 1998. p. 84.H.R. Ellis Davidson, Myths and Symbols in Pagan Europe, Early Scandinavian and Celtic Religion, Syracuse University Press, 1988.H.R. Ellis Davidson, “ Scandinavian Cosmology”, in Ancient Cosmologies (C. Blacker and M. Loewe), Londres, 1975.J-L. Lequellec, “Mégalithes et traditions populaires. La hache et le marteau de vie et de mort”, in Bulletin de la Société préhistorique française, tome 93, n°3, 1996.https://www.persee.fr/doc/bspf_0249-7638_1996_num_93_3_10169?q=mj%C3%B6llnirR. Boyer, L'Edda Poétique, Paris, Fayard, 1992.R. Derksen, Etymological Dictionary of the Slavic Inherited Lexicon, 2008.Snorri Sturluson, L'Edda (trad. F-X Dillmann), Gallimard, 1991.","PT15M52S"
"MrRsis4Y4IM","ON BAT DES RECORD DU MONDE AVEC WALID ET SRAMBAD ?!","2020-09-14T15:45:00Z","UCfmTNWENdPkMC7UlLZfAdiA","JL Nono","24","20.18.09","word record|jl nono|walid|srambad|prism","118649","13785","168","254","https://i.ytimg.com/vi/MrRsis4Y4IM/default.jpg","False","False","📷 ► Mon instagram: https://instagram.com/nonoo13015VENEZ ME FOLLOW SUR TWITCH https://www.twitch.tv/jlnonotwitchNono :Twitter : https://twitter.com/JLnonoo?s=09Snapchat : nonodzz13Twitch : https://www.twitch.tv/jlnonotwitch","PT8M3S"
"3BwkhfRcuTY","VOS PIRES ANECDOTES DE RENTRÉE","2020-09-14T16:00:01Z","UCxDsG8fSVjsYjTE_ga6YJ7Q","Esile","24","20.18.09","[none]","259281","31564","162","861","https://i.ytimg.com/vi/3BwkhfRcuTY/default.jpg","False","False","*clap* bonjour à tous, on se retrouve aujourd'hui pour une petite vidéo anecdote (ça faisait longtemps là) et les vôtres! 😎Récemment je vous ai demandé sur instagram de m'envoyer vos pires anecdotes de rentrée/en cours, merci pour vos participations nous allons lire tout ça 👀L'adresse mail pour envoyer des anecdotes : esileanecdote@gmail.comVidéo montée par le superbe Djilalli (@Djilalli)Réseaux sociaux : insta : @elisehebtwitter : @eliseheb1tiktok : @esile5vinted : elise.hebertQui suis-je ?Elise21 ans (5 mars 1999)Normande (Le Havre)Filme avec un canon G5xMonte avec Final Cut ProMail pro : eliseheb@soeuretteproductions.com la bise","PT14M21S"
"ZNBiZPIUdDQ","Art contemporain","2020-09-14T16:00:07Z","UC53gfTiWvslLPNuoDcoxmVg","Franjo","23","20.18.09","[none]","157104","13771","218","337","https://i.ytimg.com/vi/ZNBiZPIUdDQ/default.jpg","False","False","L'art contemporain...A part ça je joue à partir du 15 Octobre à 21h15 au Point Virgule. Prends ta place ;).Avec Nino Arial, Edgar-Yves, Youness Hanifi.Avec les œuvres de LUKAS.Coréalisé avec Clément Dugoujon.Comonté avec mon frère JR.Musique de ma soeur Marie Reno.Pour le vélo, c'est une histoire vraie. Acheté sur Deporvillage, arrivé avec une pédale en moins. Impossible de se faire rembourser. Ne jamais acheter via ce site, conseil de crevard... =D","PT4M21S"
"ApFN6qYuZzg","Alexis Le Rossignol - Improvisations #1 (pieds nus, calcul mental et amnésie)","2020-09-15T16:53:18Z","UCtIqKywPf7mT2g0wvcKsiDA","Alexis Le Rossignol","23","20.18.09","Alexis Le Rossignol|france inter|roue libre|chroniques alexis le rossignol|rossignol france inter","26632","942","10","39","https://i.ytimg.com/vi/ApFN6qYuZzg/default.jpg","False","False","Parfois j'improvise, et parfois ça donne des moments très drôles...En spectacle au Point Virgule jusqu'à fin 2020 ➟ https://bit.ly/3g60LD6","PT4M20S"
"R8wfKaNmOZE","Hyundai Tucson 2020 : découverte d'un nouveau concurrent du Peugeot 3008.","2020-09-15T01:00:02Z","UCgWMXFq6DWRx6I3yfdrvrlQ","L'argus","2","20.18.09","[none]","56947","755","32","143","https://i.ytimg.com/vi/R8wfKaNmOZE/default.jpg","False","False","Nous avons pu approcher, en avant-première, le nouveau Hyundai Tucson à l’abri des regards dans un studio photo. Plus « éclairé », plus stylé et plus digital que son prédécesseur, ce quatrième opus ne manque pas d'atouts. A commencer par sa calandre qui ne connait pas de frontière avec les phares, comme sur le museau du Peugeot 3008 restylé, son principal concurrent sur le marché français. Suivez-nous sur les réseaux sociaux 👇Facebook : https://www.facebook.com/Largus.autoInstagram : https://www.instagram.com/largus_auto/Twitter : https://twitter.com/Largus_auto","PT6M50S"
"Xb4Ge7RlC8s","La Boîte à Questions de Wejdene – 14/09/2020","2020-09-14T15:00:26Z","UCRyS6LtMoI78jqIrAFIMd-Q","La Boîte à Questions","24","20.18.09","baq|la baq|canal|canal plus|boite a question|boite a questions|wejdene|anissa|coco|chanteuse|aya nakamura|jul|booba","43977","2793","92","106","https://i.ytimg.com/vi/Xb4Ge7RlC8s/default.jpg","False","False","Tu ne sais toujours pas ce que veut dire « tu hors de ma vue » ? Wejdene s’explique !#16","PT3M1S"
"X7Calw4j3zM","On a Gagné Paris Saint Germain (parodie Anthony Joubert)","2020-09-14T16:45:10Z","UCHg3-y8Yf-a3VG0YPSlTMkA","Anthony Joubert","23","20.18.09","[none]","77415","5868","383","583","https://i.ytimg.com/vi/X7Calw4j3zM/default.jpg","False","False","Après 9 ans... enfin une victoire contre le Paris Saint Germain.Ça se fête avec une chanson !Évidemment pour les supporters au 1er degré qui ne comprennent rien à l'humour, sachez que ce n'est que du sport. Les insultes sont très faciles, le côté charrieur est beaucoup plus sympathique et puis au moins on oublie les soucis :)Merci à @gabriel marini, @david Jouteur, @willow Domanski, @mich Falcone, @cyndelle, @berengere Veyrier-Tellene Ainsi que tous les OlympiensVous aimez la vidéo ? Alors merci de la partager et en vous abonnant sur ma page youtube https://www.youtube.com/channel/UCHg3-y8Yf-a3VG0YPSlTMkA?view_as=subscribersans oublier de cliquer sur la petite cloche afin d'activer les notifications pour louper aucune de mes prochaines videosRETROUVE-MOI SUR MES RESEAUXTWITTER : https://twitter.com/ANTHONYJOUBERT2FACEBOOK :https://www.facebook.com/Anthony-Joubert-167752419920021/SNAPCHAT : anthonyjouINSTAGRAM : https://www.instagram.com/anthonyjoube…/","PT3M18S"
"qoj-0cpU3Go","Anissa - 60 minutes avec Kheiron","2020-09-14T06:56:52Z","UCauAWhL009yPNGHjIuGkmqQ","Kheiron","23","20.18.09","Kheiron|humour|one man show|stand-up|spectacle|Bref|Nous trois ou rien|Paris|impro|impros|improvisation|improvisations","429112","14866","322","517","https://i.ytimg.com/vi/qoj-0cpU3Go/default.jpg","False","False","Follow moi sur Insta ➡ https://www.instagram.com/kheiron_Contact pro : 60minutesaveckheiron@gmail.com➡ En Tournée dans toute la France http://www.kheiron.fr Toi aussi, viens vivre des soirées uniques à mon spectacle, différent chaque soir","PT19M41S"
"4wbbj-xO13I","WHAT'S IN THE BOX CHALLENGE ! SOUS L'EAU 🤢🐠","2020-09-13T10:45:43Z","UCBgI8ZGKbYqjLnQBz-KcM7Q","Domi & Yani","22","20.18.09","[none]","511194","53076","1070","2054","https://i.ytimg.com/vi/4wbbj-xO13I/default.jpg","False","False","AUJOURD'HUI C'EST .... WHATS IN THE BOX, UNDERWATER 😭📥 Contact Pro 🙎🏽‍♀️ yanissaxoxo@soeuretteproductions.com🙋🏽‍♂️ domi@soeuretteproductions.com 🤝 Retrouve nous 🤝➡️ SUR INSTAGRAM🙎🏽‍♀️ https://www.instagram.com/yanissaxoxo...🙋🏽‍♂️ https://www.instagram.com/domii.p/?hl=fr➡️ SUR YOUTUBE🙎🏽‍♀️ https://www.youtube.com/user/yanissaxoxo🙋🏽‍♂️ https://www.youtube.com/channel/UCrBP...","PT18M57S"
"du9a6CI0TIQ","Les militants antimasque - Broute - CANAL+","2020-09-15T13:30:07Z","UCXQW_V8roJ1UBcJq-fNP1eQ","Yes vous aime","24","20.18.09","CANAL+|CANAL|CANAL PLUS|BROUTE|STUDIO BAGEL|HUMOUR|BERTRAND USCLAT|CLIQUE|CLIQUE TV|MOULOUD ACHOUR|MOULOUD|INFO|PARODIE|ACTU|antimasque|masque","135755","11879","308","738","https://i.ytimg.com/vi/du9a6CI0TIQ/default.jpg","False","False","BROUTE, c’est chaque jeudi sur les réseaux sociaux et chaque dimanche en clair dans Clique et disponible sur CANAL+ http://can.al/clique ❤️ Instagram: https://bit.ly/2U7ERIY💛Twitter: https://bit.ly/2JSaLEW💙Facebook : https://bit.ly/2UgndST","PT2M13S"
"5kdY6BT2JV4","[Zap Télé] Malaise quand un acheteur casse un objet dans Affaire conclue ! (16/09/20)","2020-09-16T10:00:02Z","UCoRnHlbVByoYV6st5kPxOIQ","Zap Télé Officiel","24","20.18.09","humour|insolite|zap|zapping|casse|affaire|conclue|malaise|pernaut|montiel|trump","114486","920","62","380","https://i.ytimg.com/vi/5kdY6BT2JV4/default.jpg","False","False","Un petit coup de pouce pour que la chaîne subsiste :TIPEEEhttps://fr.tipeee.com/zap-teleUTIPhttps://utip.io/zapteleTrump : Ça finira par se refroidir !, Le monde d'après, Des mesures pour faire respecter les gestes barrières à Jakarta, Le masque au Canada, Un couple d'alsaciens gagne 157 millions d'euros, Un fauteuil caddie, Le Jean de B. Montiel craque, La France est-elle sur le déclin, Jean-Pierre Pernaut arrête le JT de TF1...Voici le Zap Télé du 16 septembre 2020 !Chaque jour du lundi au vendredi, retrouvez le Zap Actu à 7h, le Zap Télé à 12h et le Zap Net à 18h.Abonnez vous :https://www.youtube.com/user/zaptele3?sub_confirmation=1Suivez-nous sur :FACEBOOKhttps://www.facebook.com/Zap-T%C3%A9l%C3%A9-425317397552884/TWITTERhttps://twitter.com/zaptelecom","PT7M31S"
"qc7JOVaQ4o8","LA RENTRÉE AVEC LA COVID ... QUAND T'ES CON - NINO ARIAL (Feat Hector DNL, Sasha Smile, Safir...)","2020-09-13T12:00:10Z","UC_3PmpXhpgfBXuFHWaTrTfA","Nino Arial","23","20.18.09","nino|arial|vidéo|original|marrant|stand|up|humour|podcast|drôle|sexy|style|youtubeur|sketch|humoriste|tatouage","305786","29828","324","309","https://i.ytimg.com/vi/qc7JOVaQ4o8/default.jpg","False","False","LA RENTRÉE EN MODE COVID .... C'EST RELOU DE OUF !!!!! MAIS C'EST MARRANT !!!Suivez-moi sur :Instagram : https://www.instagram.com/ninoarial/?...Facebook : https://www.facebook.com/ninoarialoff/Et merci aux invités d'aujourd'hui :Hector Dnl : https://www.instagram.com/hectordnl/?hl=frArmand (Lord) : https://www.instagram.com/armand.tv/?hl=frSacha Smiles : https://www.instagram.com/sacha_smiles/?hl=frClaire : https://www.instagram.com/fitclaire/?hl=frSafir : https://instagram.com/safirrae?igshid=1fa0jjag8ir5iAinsi qu'aux autres : Mathilde, Sarah, Melissa et Mégane !Co-réalisation, cadre et montage : Clément Dugoujon : https://www.instagram.com/clementdugo...","PT10M47S"
"0aa3wcHdKK8","Cardi B & Offset : LE DIVORCE 😿","2020-09-15T20:45:33Z","UC8E7pcSu7l1h81VWDTRJABA","French Baloo","24","20.18.09","french baloo|french plug|turn up|FRENCH PLUG SHOP|le baloo show podcast|louis aoda","66662","3891","75","508","https://i.ytimg.com/vi/0aa3wcHdKK8/default.jpg","False","False","LE BALOO SHOW PODCAST : 100 CULTURE & PASSIONRetrouve Le Baloo Show podcast sur Spotify : https://open.spotify.com/show/46IBSX2o2OosrjifKROggPRetrouve Le Baloo Show podcast sur iTunes : https://podcasts.apple.com/fr/podcast/le-baloo-show-podcast/id1530404840Retrouve Le Baloo Show podcast sur Deezer : https://www.deezer.com/fr/show/1703962Écoutez tous les épisodes de Le Baloo Show Podcast en avant première ici : https://lebalooshowpodcast.lepodcast.frPour participer aux débats rendez vous sur DISCORD : https://discord.com/invite/yjNY6q4Rendez vous sur notre Shop pour soutenir le projet http://www.frenchplug.comSuivez la playlist French Plug partout : http://li.sten.to/Playlist-FrenchPlugSuivez la Playlist spéciale RAP US New Drip : http://li.sten.to/Playlist-NewDrip","PT5M25S"
"_avRlmKB-GU","TOP 5 : QUI SERA MON ASSISTANTE? (c'est vous qui votez)","2020-09-13T16:05:10Z","UCJtvlB_Z-Sge7Ok-NxCjbqg","Darko","24","20.18.09","darko|assistante|chloé|humour|drôle","360269","29557","416","3879","https://i.ytimg.com/vi/_avRlmKB-GU/default.jpg","False","False","VOTEZ POUR VOTRE PRÉFÉRÉE :http://www.strawpoll.me/20933686Mon Instagram : http://instagram.com/darkocttgMon Snapchat : DreamzstoryMon Twitter : http://twitter.com/darkocttgMon Facebook : http://facebook.com/darkocttgMerci à mon frère pour son énorme implication dans la vidéo :http://instagram.com/ZlatkoBzZlatko Snapchat : tsm_chaoxMusique : Bensound, epicsoundmusic(Tijana je t'aime)","PT12M55S"
"BtjJFrET13M","A bord du SUV Peugeot 3008 restylé (2020)","2020-09-14T10:16:31Z","UCID-NICViVhXHTzTDTVXE0w","Auto Plus Magazine","2","20.18.09","SUV|Peugeot|3008","178429","1509","67","200","https://i.ytimg.com/vi/BtjJFrET13M/default.jpg","False","False","A bord du SUV Peugeot 3008 restylé (2020)","PT5M"
"zbbKsPslv9s","Cette application est dangereuse et inexplicable (Randonautica)","2020-09-13T08:15:02Z","UCzjd9v6DMprAAvOBB4sxBPA","LE GRAND JD","24","20.18.09","LE|GRAND|JD|LEGRANDJD|LGJD|legrandjd|cette application est étrange|randonautica|mystère|rando|étrange","641820","66991","1169","2265","https://i.ytimg.com/vi/zbbKsPslv9s/default.jpg","False","False","Pour jouer et surtout découvrir cette fusion entre Street Fighters V et the Summoner’s War! c'est ici http://letsplaysw.com/jd Je te rapelle que KEN est gratos! Si tu veux des news du jeu @Summoners War Europe sur YouTube➜Instagram : https://www.instagram.com/legrandjd➜Facebook: http://www.facebook.com/legrandjd➜Twitter : http://www.twitter.com/legrandjd","PT14M2S"
"5rMR3O1pmjI","JE VOUS PRÉSENTE MON SETUP À 5000€ AVEC MA NOUVELLE CHAISE BROCOLI ! 🤯 (incroyable)","2020-09-14T15:49:57Z","UC2C3qyVDMX8W5UlhsrYL8pA","Monsieur Brocoli","24","20.18.09","fortnite|Monsieur|Brocoli|Broco|Brocolis|Brocolie|Brocolies|Mr|M.|battle|royale|skill|gameplay|clavier|souris|code|codebroco|world|record|wr|edit|setup|quersus|brocoli|concours|vidéo|concour|double|screen|5000€|€|incroyable|présente|présentation|2020|2021|pour|faire|des|maps|youtubeur|le|meilleur|JE VOUS PRÉSENTE MON SETUP À 5000€ AVEC MA NOUVELLE CHAISE BROCOLI ! 🤯|chaise|custom|broco|partenariat|partenaria|micro|pro|professionnel|player|bon|beau|led|lumière|argent|cher|youtube|game|editeur","91380","10321","113","783","https://i.ytimg.com/vi/5rMR3O1pmjI/default.jpg","False","False","Yo les potes ! ✌️ Voilà enfin la nouvelle vidéo setup avec ma nouvelle chaise brocoli envoyé directement par Quersus, merci à eux ! :)J'espère que la vidéo vous plaira !Le lien du concours pour gagner une chaise : - https://www.instagram.com/p/CEeWm5Fpxv3/👍 Code créateur BROCO pour me soutenir ! 💪🔥 Merci INFINIMENT à tous ceux qui le mettront ! ❤️💖 Pour souscrire à ma chaîne et bénéficier d'avantages tout en m'aidant encore plus ! ► https://www.youtube.com/channel/UC2C3qyVDMX8W5UlhsrYL8pA/join✔ Mes réseaux sociaux : 👇► Mon Twitter : https://twitter.com/CodeBroco► Mon TikTok : https://www.tiktok.com/@xmonsieurbrocoli► Mon Instagram : https://www.instagram.com/xmonsieurbrocoli► Mon serveur Discord : https://discord.com/invite/PaHY2PvMicro : Blue Yeti XSouris : G-Wolves Hati (Black and blue)Bungee : Zowie Camade Clavier : Apex pro TKL (Omnipoint) Tapis de souris : Aukey XLÉcran principale : Aorus kd25fÉcran secondaire : Acer KG1 KG251QTéléphone : (handcam+rec dans cette vidéo) Xiaomi mi 9Caméra : Logitech StreamcamBureau : Bureau droit madera (chez BD Mobilier) (160x80cm) Chaise: Quersus Geos 702 (custom)PC : Intel Core i7 9700KF Gigabyte GeForce RTX 2070 SUPER WINDFORCE OC MSI MPG Z390 GAMING EDGE AC Corsair Vengeance RGB PRO DDR4 2 x 8 Go 3600 MHz CAS 18 Samsung Serie 970 EVO Plus NVMe M.2 - 500 Go – L:3500 MB/sec – E:3300 MB/sec Seagate BarraCuda - 2 To - 256 Mo – 7200 tr/min Corsair RM850x v2 - 80 PLUS Gold Corsair H115i Platinium Phanteks Eclipse P600S TG (Anthracite/Noir) Windows 10 Pro Professionnel#CodeBroco #RoadTo300K #ad #Fortnite #setup","PT13M5S"
"WKl8ineApqM","Brighton 1-3 Chelsea | Reece James & Kurt Zouma Goals Sink Brighton | Highlights","2020-09-14T23:00:09Z","UCU2PacFf99vhb3hNiYDmxww","Chelsea Football Club","17","20.18.09","Chelsea TV (TV Network)|Chelsea F.C. (Football Team)|goal|chelsea highlights|chelsea fc|chelsea|brighton v chelsea|brighton 1-3 chelsea|reece james|chelsea vs brighton|reece james goal vs brighton|reece james goal|hakim ziyech|ziyech|chelsea vs brighton live|pulisic|Premier League|werner|Kai havertz|havertz|willian|soccer|London|training|chelsea football club news|kante|lampard|hudson-odoi|abraham|timo werner|chilwell|ben chilwell|Jorginho","2561195","43738","1467","2166","https://i.ytimg.com/vi/WKl8ineApqM/default.jpg","False","False","The Blues are back for the 2020/21 season with their first Premier League match of the season. Watch the highlights from Chelsea's Premier League trip to Brighton.Download Chelsea FC's official mobile app:-App Store https://apple.co/2vvlN9t-Play Store http://bit.ly/2MfNJHX Subscribe: http://che.lc/YTsubscribeTo watch more EXCLUSIVE Chelsea content go to: http://che.lc/YTwebsiteWelcome to the official home of Chelsea Football Club on YouTube. It’s the only channel where you’ll get an authentic look at life at this great club. Every week we’ll be uploading fresh content from the training ground, our famous stadium and much, much more. Nowhere else will you get closer to world-class stars like Christian Pulisic, Kai Havertz, Hakim Ziyech, Timo Werner & N’Golo Kanté. ABOUT CHELSEA FOOTBALL CLUBFounded in 1905, Chelsea Football Club has a rich history, with its many successes including 5 Premier League titles, 8 FA Cups and 1 Champions League, secured on a memorable night in 2012. Famous former Blues include Peter Osgood, Gianfranco Zola, Dennis Wise, John Terry, Didier Drogba & Eden Hazard.","PT2M18S"
"OmMF9EDbmQQ","Rocket League® Free To Play Cinematic Trailer","2020-09-15T16:00:49Z","UCBjQwd62OJgixzW49TKGERg","Rocket League","20","20.18.09","rocket league free to play|rocket league going free to play|play rocket league online free|rocket league free to play pc|rocket league|epic games store|rocket league pc|download rocket league|rocket league trailer|free rocket league","1035846","26101","408","3632","https://i.ytimg.com/vi/OmMF9EDbmQQ/default.jpg","False","False","Get ready to TAKE YOUR SHOT, because Rocket League Free to Play begins on September 23. Read more details at rocketleague.com/news/rocket-league-free-to-play-arrives-september-23/Speed into the high-octane hybrid of arcade-style soccer and vehicular mayhem featuring cross-platform play and progression, Challenges, Tournaments, and more! Download and play Rocket League for free on PlayStation 4, Xbox One, Nintendo Switch, and now Epic Games Store! #TakeYourShot #RocketLeageFreeToPlay #DownloadRocketLeague","PT1M44S"
"tprWAHwMPSk","Qui est le plus intelligent entre Michou et Moi ? (Quizz de culture général)logiquement je gagne mdr","2020-09-12T12:30:08Z","UCL9aTJb0ur4sovxcppAopEw","Inoxtag","24","20.18.09","INOXTAG|INOX|CROUTON|michou|quizz|quizz culture général|inox michou|inox quizz|qui est le plus|michou quizz","1134684","192305","1478","5318","https://i.ytimg.com/vi/tprWAHwMPSk/default.jpg","False","False","Nouvelle vidéo, on fais un test de culture général avec Michou ! Qui va répondre aux plus de questions, faites vos pronos dans les commentaires, merci à tous ceux qui s'abonnent ! Vous êtes les boss ! Ma derniere vidéo: https://www.youtube.com/watch?v=43paM9VZz1M&t=400s🎥Chaîne secondaire: https://bit.ly/2TnCBfm💙T'abonner: https://bit.ly/2Licu2N🔔✅Activez la cloche de notification ↪️Afin d'être au courant de mes prochains live ou vidéos !  😄Mes réseaux sociaux ! 😄Twitch: https://www.twitch.tv/inoxtag🎥Youtube: https://bit.ly/2Licu2N🐤Twitter: @Inoxtag / https://bit.ly/2rT3lVq📸Instagram: @Inoxtagytb / https://bit.ly/2IRifX4📞Discord: https://bit.ly/2LlIBi4💎Deviens Sponsor: https://www.youtube.com/channel/UCL9aTJb0ur4sovxcppAopEw/join💌 SponsorShip : inoxtagsponsors@gmail.com","PT21M34S"
"TCMnrssX1NE","Introducing Apple Watch Series 6 — It Already Does That","2020-09-15T20:07:56Z","UCE_M8A5yxnLfW0KghEeajjw","Apple","28","20.18.09","Apple Watch Series 6|Apple Watch|Apple|Health|Blood oxygen|Sleep tracking|ECG|fitness tracking","7126861","69748","6155","0","https://i.ytimg.com/vi/TCMnrssX1NE/default.jpg","True","False","Check your blood oxygen level. Track your sleep. Take an ECG, anytime. Introducing Apple Watch Series 6. The future of health is on your wrist.Learn more: https://apple.co/32u5xGw “Rise Up” by The Freedom Affair https://apple.co/TheFreedomAffair","PT2M14S"
"fjsi4S76MR0","MARK KNOPFLER est-il un BON GUITARISTE ? (Et je m'y connais pas trop sur ce coup)","2020-09-14T15:00:09Z","UCzabZYC0MYRR2MFkq62d6yQ","Florent Garcia","10","20.18.09","mark knopfler|knopfler|Florent garcia|guitare|facile|débutant|dire straits","69566","4295","78","711","https://i.ytimg.com/vi/fjsi4S76MR0/default.jpg","False","False","Mon lien pour accéder à Fiverr : https://bit.ly/2WDqBqIMa chaîne twitch : https://www.twitch.tv/florentgarPour m'envoyer vos vidéos/morceaux c'est à cette adresse : florentgarcia.twitch@gmail.com💛 Pour ceux qui veulent en savoir plus sur ma nouvelle méthode de guitare c'est par ici : https://go.florentgarcia.com/flow-backing-track1597850137564► Pour soutenir la chaîne et avoir accès à du contenu exclusif c'est par ici : https://fr.tipeee.com/florent-garcia► Pour soutenir la chaine gratuitement : https://utip.io/florentgarcia_________________► Pour m’entendre jouer : https://open.spotify.com/artist/7EQWExaNGfO6BJ8F6kRJCh► Pour me voir jouer : https://www.instagram.com/florent.gar/_________________► Mon matos :Ma config PC : https://www.instinctgaming.gg/panier?action=showCordes/jacks/capo/médiators - https://www.daddario.com/Micro - https://bit.ly/FLG_bluebirdSLBras articulé pour micro - https://bit.ly/FLG_compassCarte son - https://amzn.to/2QSAA83Ampli - https://neuraldsp.com/products/archetype-plini/Casque : https://amzn.to/2ZSuhFHEnceintes de monitoring : https://amzn.to/36tX9XhDAW : https://www.ableton.com/ Caméra : https://amzn.to/35vSm65Lumière : https://amzn.to/2FpTfTmObjectif : https://amzn.to/2QsT9k1Merci d’avoir regardé cette vidéo (et d’avoir lu la description au passage !), n’hésitez pas à vous abonner/liker/partager ;)Contact pro : fr.garcia.florent@gmail.com (attention, je ne répond pas aux messages perso du style « regarde mon clip ! » ou « tu penses quoi de cette guitare ? » sur cette boite mail, pour ça privilégiez les commentaires, ou les inbox instagram, merci !)00:00 Intro01:21 Les influences05:08 Les gauchers05:32 Le jeu aux doigts06:21 Le move signature07:17 Pub Fiverr08:39 Le plan qui tue09:08 Le son 10:52 Les triades12:38 Ses soli14:10 Petite ccl oklm15:20 Brothers in arms#MarkKnopfler","PT16M48S"
